sugars_100g,fat_100g,salt_100g,fiber_100g,fruit_veg_100g,additives_n,proteins_100g,carbohydrates_100g,target,is_empty_calories,is_hidden_sodium,is_hyper_processed,is_low_fat_sugar_trap,is_hyperpalatable,violates_expectations,is_functionally_inconsistent,is_ultra_processed_combo,symbolic_score
4.0,0.0,1.0,0.0,0.0,0.0,1.3,4.5,1,0,0,0,0,0,0,0,0,0
3.8,0.0,0.53,1.6,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0
65.0,25.0,0.15748,2.5,0.0,1.0,5.0,70.0,1,1,0,0,0,0,0,0,0,0
1.54,0.77,0.85852,4.6,0.0,0.0,4.62,18.46,0,0,0,0,0,0,0,0,0,0
2.0,7.0,1.8,1.5,0.0,3.0,14.0,31.0,1,0,1,0,0,0,0,0,0,0
3.57,0.89,0.0,1.8,0.0,0.0,12.5,78.57,0,0,0,0,0,0,0,0,0,0
35.9,20.51,0.91186,1.3,0.0,4.0,3.85,52.56,1,1,0,1,0,0,0,0,0,0
10.0,1.0,0.0508,0.0,0.0,0.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0
9.09,0.0,1.46304,0.0,0.0,3.0,6.06,87.88,1,0,0,0,0,0,0,0,0,0
72.0,0.9,0.03,3.6,0.0,0.0,0.4,76.0,1,0,0,0,1,0,0,0,0,0
0.2,5.1,0.8,0.0,0.0,2.0,5.4,16.3,1,0,0,0,0,0,0,0,0,0
4.1,0.1,0.1,0.1,0.0,1.0,0.1,4.7,1,0,0,0,0,0,0,0,0,0
4.29,0.71,0.90678,0.0,0.0,0.0,21.43,5.71,0,0,0,0,0,0,0,0,0,0
5.08,0.0,0.14986,0.3,0.0,0.0,0.56,6.21,0,0,0,0,0,0,0,0,0,0
8.6,1.1,1.37,0.0,0.0,4.0,7.9,82.4,1,0,0,1,0,0,0,0,0,0
0.0,0.1,0.08636,1.0,0.0,7.0,2.0,84.0,0,0,0,1,0,0,0,0,0,4
3.57,32.14,2.26822,3.6,0.0,0.0,7.14,67.86,1,0,1,0,0,0,0,0,0,0
3.23,2.42,0.9017,3.2,0.0,0.0,9.68,50.0,0,0,0,0,0,0,0,0,0,0
0.1,0.4,0.0,0.0,0.0,0.0,0.4,71.5,0,0,0,0,0,0,0,0,0,0
2.33,30.23,1.65354,2.3,0.0,0.0,6.98,55.81,1,0,1,0,0,0,0,0,0,0
0.0,0.0,0.04064,0.0,0.0,8.0,1.09,0.0,0,0,0,1,0,0,0,0,0,4
4.76,23.81,3.14452,0.0,0.0,4.0,14.29,9.52,1,0,1,1,0,0,0,0,0,0
9.3,0.3,0.0508,3.2,0.0,0.0,4.4,11.4,0,0,0,0,0,0,0,0,0,0
3.8,21.0,2.3,0.0,0.0,4.0,24.0,3.8,1,0,1,1,0,0,0,0,0,0
5.2,4.9,0.4,1.5,0.0,0.0,1.3,6.0,0,0,0,0,0,0,0,0,0,0
25.0,18.75,0.74168,0.0,0.0,4.0,4.17,70.83,1,1,0,1,0,0,0,0,0,0
2.5,1.5,0.01,0.0,0.0,0.0,11.5,72.0,0,0,0,0,0,0,0,0,0,0
11.4,0.5,0.03,1.8,0.0,0.0,0.6,12.7,0,0,0,0,0,0,0,0,0,0
4.24,6.78,1.50622,1.7,0.0,2.0,1.69,9.32,1,0,1,0,0,0,0,0,0,0
3.57,21.43,1.13284,3.6,0.0,2.0,7.14,10.71,0,0,0,0,0,0,0,0,0,0
0.5,33.0,1.1,0.0,0.0,0.0,26.0,1.5,1,0,0,0,0,0,0,0,0,0
5.3,3.5,0.178,0.0,0.0,0.0,4.1,5.3,0,0,0,0,0,0,0,0,0,0
0.7,3.7,0.9144,2.7,0.0,1.0,2.9,11.8,0,0,0,0,0,0,0,0,0,0
7.5,4.0,1.27,3.0,0.0,0.0,9.0,47.0,0,0,0,0,0,0,0,0,0,0
2.63,5.26,1.73736,5.3,0.0,3.0,18.42,7.89,0,0,1,0,0,0,0,0,0,0
0.1,29.9,2.0,0.0,0.0,0.0,25.0,0.1,1,0,1,0,0,0,0,0,0,0
2.22,21.11,0.02794,0.0,0.0,0.0,1.11,4.44,1,0,0,0,0,0,0,0,0,0
10.71,35.71,3.26644,3.6,0.0,2.0,7.14,50.0,1,0,1,0,0,0,0,0,0,0
4.73,0.0,0.12954,1.7,0.0,5.0,4.05,7.77,0,0,0,1,0,0,0,0,0,4
37.5,46.88,0.23876,3.1,0.0,1.0,3.12,46.88,1,0,0,0,0,0,0,0,0,0
52.94,35.29,0.18796,2.9,0.0,1.0,5.88,55.88,1,1,0,0,0,0,0,0,0,0
0.0,10.0,2.032,0.0,0.0,0.0,6.67,0.08,1,0,1,0,0,0,0,0,0,3
1.0,0.0,2.3,0.0,0.0,0.0,14.1,0.0,1,0,1,0,0,0,0,0,0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
24.0,7.0,0.55,5.0,0.0,7.0,12.0,72.0,1,0,0,1,0,0,0,0,0,0
6.6,7.2,1.39,4.0,0.0,3.0,11.4,20.9,1,0,0,0,0,0,0,0,0,0
2.75,4.71,0.58674,2.4,0.0,2.0,4.31,12.55,0,0,0,0,0,0,0,0,0,0
4.0,1.1,0.8,2.0,0.0,0.0,9.0,60.0,0,0,0,0,0,0,0,0,0,0
0.7,3.6,0.82,0.0,0.0,2.0,3.5,3.6,0,0,0,0,0,0,0,0,0,0
10.8,1.0,0.03,0.0,0.0,5.0,0.1,10.8,1,0,0,1,0,0,0,0,0,0
0.0,90.7,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
2.7,8.6,2.09,0.9,0.0,7.0,9.9,22.3,1,0,1,1,0,0,0,0,0,0
1.1,4.7,0.8,1.0,0.0,0.0,8.7,6.6,0,0,0,0,0,0,0,0,0,0
4.73,1.35,0.01778,2.0,0.0,1.0,1.35,6.76,0,0,0,0,0,0,0,0,0,0
23.21,8.93,0.54356,1.8,0.0,2.0,3.57,44.64,1,1,0,0,0,0,0,0,0,0
12.5,0.0,0.04826,1.2,0.0,0.0,0.42,17.5,0,0,0,0,0,0,0,0,0,0
2.33,1.83,0.0217,12.5,0.0,0.0,11.8,65.0,0,0,0,0,0,0,0,0,0,0
3.57,3.57,0.1143,1.8,0.0,0.0,14.29,73.21,0,0,0,0,0,0,0,0,0,0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,0,0,0,0,0,0,0,0,0
19.2,12.9,0.15,2.1,0.0,0.0,2.9,24.9,1,1,0,0,0,0,0,0,0,0
16.0,4.0,0.104,0.0,0.0,4.0,4.64,18.4,1,1,0,1,0,0,0,0,0,0
12.5,8.5,0.11,0.3,0.0,0.0,3.1,13.2,1,0,0,0,0,0,0,0,0,0
2.5,6.0,1.4,2.0,0.0,0.0,8.0,25.0,1,0,0,0,0,0,0,0,0,0
2.7,17.0,2.3,0.0,0.0,2.0,13.0,60.0,1,0,1,0,0,0,0,0,0,0
2.24,3.71,0.00254,2.4,0.0,0.0,4.12,4.12,0,0,0,0,0,0,0,0,0,0
1.1,7.2,2.3,0.0,0.0,0.0,13.0,1.8,1,0,1,0,0,0,0,0,0,0
2.4,1.3,0.0254,4.3,0.0,0.0,3.5,2.5,0,0,0,0,0,0,0,0,0,0
4.44,4.44,0.762,6.7,0.0,0.0,8.89,44.44,0,0,0,0,0,0,0,0,0,0
7.14,25.0,2.54,3.6,0.0,1.0,7.14,64.29,1,0,1,0,0,0,0,0,0,0
0.0,0.0,0.28,0.0,0.0,0.0,0.3,0.0,0,0,0,0,0,0,0,0,0,0
20.0,0.0,0.18034,2.4,0.0,1.0,0.0,28.24,0,1,0,0,1,0,0,0,0,7
60.6,0.0,0.05,0.0,0.0,0.0,5.7,0.0,1,1,0,0,1,0,0,0,0,7
4.23,7.04,1.25222,1.4,0.0,2.0,8.45,28.17,0,0,0,0,0,0,0,0,0,0
41.0,20.0,1.0,2.5,0.0,1.0,2.7,57.0,1,1,0,0,0,0,0,0,0,0
34.85,7.58,0.05842,3.0,0.0,4.0,1.52,53.03,1,0,0,1,0,0,0,0,0,0
46.43,25.0,0.04572,7.1,0.0,0.0,14.29,57.14,1,0,0,0,0,0,0,0,0,0
6.1,1.0,0.36,3.2,0.0,2.0,6.6,85.0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
0.6,0.8,0.0127,1.7,0.0,0.0,7.9,76.7,0,0,0,0,0,0,0,0,0,0
3.33,3.33,1.27,3.3,0.0,3.0,6.67,46.67,0,0,0,0,0,0,0,0,0,0
0.0,1.22,1.25984,0.0,0.0,7.0,2.44,8.94,1,0,0,1,0,0,0,0,0,4
15.6,38.5,1.75,1.2,0.0,7.0,9.1,46.8,1,1,1,1,0,0,0,0,1,0
21.57,0.49,0.12446,2.9,0.0,9.0,1.96,30.39,0,1,0,1,1,0,0,0,0,0
3.0,23.5,1.2,0.0,0.0,0.0,5.5,3.0,1,0,0,0,0,0,0,0,0,0
0.7,0.0,0.02,0.0,0.0,0.0,0.0,0.7,0,0,0,0,0,0,0,0,0,0
72.5,0.0,0.0635,5.0,0.0,0.0,2.5,77.5,1,0,0,0,1,0,0,0,0,3
3.51,1.75,0.03556,3.5,0.0,2.0,12.28,71.93,0,0,0,0,0,0,0,0,0,0
14.9,14.4,0.08,6.5,0.0,0.0,8.2,67.1,1,0,0,0,0,0,0,0,0,0
49.12,28.07,0.33528,3.5,0.0,2.0,5.26,59.65,1,0,0,0,0,0,0,0,0,0
0.7,2.9,0.26,0.0,0.0,0.0,8.9,77.7,0,0,0,0,0,0,0,0,0,0
10.0,0.42,0.0,0.0,0.0,0.0,0.42,10.42,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,1.0,6.67,77.78,0,0,0,0,0,0,0,0,0,0
0.77,0.0,0.02032,5.4,0.0,0.0,4.62,15.38,0,0,0,0,0,0,0,0,0,0
0.7,13.4,0.889,6.5,0.0,1.0,4.6,12.3,0,0,0,0,0,0,0,0,0,0
3.57,1.79,0.0,3.6,0.0,2.0,12.5,73.21,0,0,0,0,0,0,0,0,0,0
4.01,2.41,0.864,2.41,0.0,0.0,1.07,5.08,0,0,0,0,0,0,0,0,0,0
29.6,31.0,0.77,2.6,0.0,5.0,6.5,55.2,1,1,0,1,0,0,0,0,0,0
4.44,5.56,0.05588,4.4,0.0,0.0,13.33,66.67,0,0,0,0,0,0,0,0,0,0
7.14,2.38,0.51308,4.8,0.0,2.0,7.14,52.38,0,0,0,0,0,0,0,0,0,0
13.33,46.67,1.143,6.7,0.0,0.0,6.67,46.67,1,0,0,0,0,0,0,0,0,0
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0,0,0,0,0,0,0,0
38.89,0.0,0.0,0.0,0.0,1.0,0.0,38.89,1,1,0,0,1,0,0,0,0,7
12.8,0.5,0.01,0.0,0.0,0.0,0.5,12.8,1,0,0,0,0,0,0,0,0,0
0.78,5.49,0.66802,0.8,0.0,2.0,9.8,7.84,0,0,0,0,0,0,0,0,0,0
9.2,0.5,0.03,0.6,100.0,0.0,0.6,10.2,1,0,0,0,0,0,0,0,0,0
0.0,0.0,0.46228,2.5,0.0,0.0,1.65,2.48,0,0,0,0,0,0,0,0,0,0
0.0,0.0,4.445,0.0,0.0,9.0,0.0,0.0,1,0,1,1,0,0,0,0,0,7
50.0,0.0,27.305,0.0,0.0,1.0,0.0,50.0,1,1,1,1,1,0,0,0,0,14
9.3,0.0,0.0,0.0,0.0,1.0,0.1,9.3,1,0,0,0,0,0,0,0,0,0
3.4,10.2,0.85,0.1,0.0,0.0,7.5,3.6,1,0,0,0,0,0,0,0,0,0
47.06,11.76,0.74676,0.0,0.0,2.0,1.96,62.75,1,1,0,0,0,0,0,0,0,0
9.02,0.0,0.02032,0.0,0.0,2.0,0.0,9.84,0,0,0,0,0,0,0,0,0,0
1.18,22.35,1.16586,1.2,0.0,0.0,16.47,5.88,1,0,0,0,0,0,0,0,0,0
2.21,2.21,0.50546,2.9,0.0,2.0,7.35,33.09,0,0,0,0,0,0,0,0,0,0
2.1,30.0,0.05,0.0,0.0,0.0,2.0,2.1,1,0,0,0,0,0,0,0,0,0
5.0,0.83,0.4445,1.7,0.0,1.0,0.83,7.5,0,0,0,0,0,0,0,0,0,0
1.6,12.2,0.83,0.0,0.0,0.0,8.8,19.3,1,0,0,0,0,0,0,0,0,0
0.5,0.0,0.0,96.0,0.0,1.0,0.1,0.8,0,0,0,0,0,0,0,0,0,0
4.9,2.45,0.52832,1.2,0.0,1.0,1.63,7.35,0,0,0,0,0,0,0,0,0,0
12.4,6.4,0.1,0.8,0.0,1.0,2.8,12.9,1,0,0,0,0,0,0,0,0,0
0.0,33.33,3.59918,0.0,0.0,3.0,33.33,0.0,1,0,1,0,0,0,0,0,0,3
1.0,34.2,1.9,4.7,0.0,2.0,5.5,51.3,1,0,1,0,0,0,0,0,0,0
1.79,1.79,0.04572,3.6,0.0,2.0,16.07,67.86,0,0,0,0,0,0,0,0,0,0
0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
0.7,14.0,1.0,0.0,0.0,1.0,12.0,20.0,1,0,0,0,0,0,0,0,0,0
2.78,2.78,0.98806,8.3,0.0,0.0,11.11,52.78,0,0,0,0,0,0,0,0,0,0
0.1,4.0,0.0,0.0,0.0,0.0,0.4,0.1,0,0,0,0,0,0,0,0,0,0
2.7,3.0,0.7,1.4,0.0,0.0,0.7,3.0,0,0,0,0,0,0,0,0,0,0
8.93,0.0,0.0,2.7,0.0,0.0,0.89,14.29,0,0,0,0,0,0,0,0,0,0
0.0,5.36,1.81356,3.6,0.0,1.0,7.14,82.14,1,0,1,0,0,0,0,0,0,3
0.0,14.2,0.2,0.0,0.0,0.0,19.6,0.0,0,0,0,0,0,0,0,0,0,0
2.7,7.6,0.889,0.5,0.0,0.0,12.2,14.7,0,0,0,0,0,0,0,0,0,0
22.0,0.0,0.52,0.0,0.0,0.0,8.7,0.0,1,1,0,0,1,0,0,0,0,7
24.1,17.2,0.744,6.9,0.0,3.0,6.9,69.0,1,0,0,0,0,0,0,0,0,0
0.0,8.06,1.39192,3.2,0.0,3.0,9.68,51.61,0,0,0,0,0,0,0,0,0,0
0.08,0.0,0.0,0.0,0.0,4.0,0.0,0.09,0,0,0,1,0,0,0,0,0,4
0.89,15.18,1.36144,2.7,0.0,2.0,14.29,5.36,1,0,0,0,0,0,0,0,0,0
67.0,6.9,0.01,0.0,0.0,0.0,6.7,67.0,1,1,0,0,0,0,0,0,0,0
35.7,21.2,0.86,2.4,0.0,4.0,5.5,67.2,1,1,0,1,0,0,0,0,0,0
3.57,1.79,0.0,3.6,0.0,2.0,12.5,78.57,0,0,0,0,0,0,0,0,0,0
44.8,0.1,0.02,0.0,0.0,0.0,0.6,45.8,1,1,0,0,1,0,0,0,0,0
1.5,3.3,0.75,1.0,0.0,1.0,1.7,5.1,0,0,0,0,0,0,0,0,0,0
12.4,0.0,0.45,2.5,0.0,0.0,0.6,0.0,0,0,0,0,0,0,0,0,0,0
1.79,2.68,1.81356,0.0,0.0,3.0,17.86,5.36,1,0,1,0,0,0,0,0,0,0
4.0,34.9,2.2,2.2,0.0,0.0,7.4,49.6,1,0,1,0,0,0,0,0,0,0
55.0,0.1,0.0254,0.7,28.0,1.0,0.3,55.0,1,1,0,0,1,0,0,0,0,0
30.0,41.0,0.07,0.0,0.0,0.0,7.8,41.0,1,1,0,0,0,0,0,0,0,0
41.8,21.3,0.375,1.6,0.0,2.0,5.2,68.9,1,1,0,0,0,0,0,0,0,0
1.41,4.23,1.1811,2.8,0.0,1.0,7.04,21.13,0,0,0,0,0,0,0,0,0,0
5.4,9.4,0.699999999999999,4.1,0.0,0.0,9.9,65.9,0,0,0,0,0,0,0,0,0,0
0.0,0.89,1.22428,0.0,0.0,2.0,16.07,1.79,0,0,0,0,0,0,0,0,0,0
1.53,14.5,1.5113,0.8,0.0,3.0,9.92,25.95,1,0,1,0,0,0,0,0,0,0
0.8,2.2,0.43,0.0,0.0,0.0,3.3,29.5,0,0,0,0,0,0,0,0,0,0
1.79,0.89,0.0,1.8,0.0,0.0,7.14,80.36,0,0,0,0,0,0,0,0,0,0
28.07,12.28,1.11506,1.8,0.0,3.0,3.51,47.37,1,1,0,0,0,0,0,0,0,0
0.0,0.36,0.889,1.4,0.0,2.0,4.29,38.57,0,0,0,0,0,0,0,0,0,0
10.71,0.0,0.99822,3.6,0.0,1.0,0.0,14.29,0,0,0,0,0,0,0,0,0,0
0.0,21.43,0.99822,7.1,0.0,0.0,7.14,67.86,1,0,0,0,0,0,0,0,0,0
13.2,2.88,0.0,0.48,0.0,0.0,3.6,13.6,0,0,0,0,0,0,0,0,0,0
33.5,9.0,0.35,0.0,0.0,5.0,7.1,72.5,1,1,0,1,0,0,0,0,0,0
0.0,1.79,0.82804,0.0,0.0,2.0,25.89,0.89,0,0,0,0,0,0,0,0,0,0
3.57,64.29,0.0,7.1,0.0,0.0,14.29,14.29,1,0,0,0,0,0,0,0,0,0
5.15,1.03,0.0254,5.2,0.0,0.0,5.15,13.4,0,0,0,0,0,0,0,0,0,0
97.0,0.0,0.09,0.0,0.0,1.0,1.9,97.0,1,1,0,0,1,0,0,0,0,7
5.2,1.9,0.41,3.8,0.0,0.0,2.9,10.8,0,0,0,0,0,0,0,0,0,0
5.9,8.2,1.5,4.9,0.0,1.0,11.0,72.0,1,0,0,0,0,0,0,0,0,0
1.0,18.0,5.7,0.0,0.0,1.0,27.0,1.0,1,0,1,0,0,0,0,0,0,0
3.9,49.4,0.0,12.2,0.0,0.0,21.2,9.5,0,0,0,0,0,0,0,0,0,0
12.0,13.0,0.975,2.0,0.0,4.0,8.5,50.0,1,0,0,1,0,0,0,0,0,0
0.0,1.79,0.45466,0.0,0.0,0.0,21.43,0.0,0,0,0,0,0,0,0,0,0,0
0.0,14.29,2.90322,0.0,0.0,8.0,14.29,71.43,1,0,1,1,0,0,0,0,0,7
6.4,0.0,0.11,0.6,0.0,0.0,1.2,0.0,1,0,0,0,0,0,0,0,0,0
11.25,0.0,0.0381,0.0,0.0,0.0,0.0,11.67,0,0,0,0,0,0,0,0,0,0
0.0,20.0,2.0,0.0,0.0,9.0,11.0,4.0,1,0,1,1,0,0,0,0,0,7
12.0,0.0,0.0,1.0,0.0,1.0,0.5,14.0,0,0,0,0,0,0,0,0,0,0
3.12,0.0,0.635,3.1,0.0,1.0,0.0,6.25,0,0,0,0,0,0,0,0,0,0
10.0,6.67,0.21082,0.0,0.0,2.0,6.67,10.0,0,0,0,0,0,0,0,0,0,0
14.8,0.1,0.3,0.0,0.0,0.0,0.3,16.1,0,0,0,0,0,0,0,0,0,0
11.94,0.0,0.04064,0.3,0.0,3.0,0.0,12.24,0,0,0,0,0,0,0,0,0,0
21.21,10.61,0.17272,0.0,0.0,5.0,4.55,24.24,1,1,0,1,0,0,0,0,0,0
1.6,5.6,1.0,0.0,0.0,0.0,2.5,5.2,1,0,0,0,0,0,0,0,0,0
39.5,15.0,0.33,0.3,0.0,7.0,5.0,70.5,1,1,0,1,0,0,0,0,0,0
1.3,26.7,1.05,1.2,0.0,0.0,12.0,15.9,1,0,0,0,0,0,0,0,0,0
19.0,0.5,0.0,0.5,0.0,2.0,0.5,20.0,1,1,0,0,1,0,0,0,0,0
5.88,0.0,0.14986,0.6,0.0,8.0,4.12,7.65,0,0,0,1,0,0,0,0,0,4
0.0,40.0,6.35,0.0,0.0,0.0,40.0,0.0,1,0,1,0,0,0,0,0,0,3
0.0,0.0,0.0,0.0,0.0,1.0,6.67,77.78,0,0,0,0,0,0,0,0,0,0
4.22,0.0,0.04318,0.4,0.0,0.0,0.84,7.17,0,0,0,0,0,0,0,0,0,0
0.0,30.0,3.21818,6.7,0.0,0.0,0.0,6.67,1,0,1,0,0,0,0,0,0,3
3.53,16.47,1.46304,1.2,0.0,5.0,5.88,17.65,1,0,0,1,0,0,0,0,0,0
64.29,0.0,0.09144,7.1,0.0,3.0,0.0,78.57,1,0,0,0,1,0,0,0,0,3
3.5,54.0,0.0,14.0,0.0,0.0,22.0,5.0,1,0,0,0,0,0,0,0,0,0
1.8,0.2,0.508,0.4,0.0,0.0,1.5,7.5,0,0,0,0,0,0,0,0,0,0
3.33,36.67,2.032,0.0,0.0,0.0,0.0,6.67,1,0,1,0,0,0,0,0,0,0
1.5,0.7,1.6,0.0,0.0,0.0,0.6,3.3,1,0,1,0,0,0,0,0,0,0
47.5,0.0,0.0635,0.0,0.0,7.0,2.5,92.5,1,1,0,1,1,0,0,0,0,11
60.0,10.0,0.84582,0.0,0.0,2.0,0.0,80.0,1,1,0,0,0,0,0,0,0,0
23.44,10.94,0.23876,0.0,0.0,3.0,4.69,29.69,1,1,0,0,0,0,0,0,0,0
11.4,8.0,10.3,5.8,0.0,0.0,5.3,14.3,1,0,1,0,0,0,0,0,0,0
2.08,0.21,0.62484,0.4,0.0,0.0,0.42,5.83,0,0,0,0,0,0,0,0,0,0
3.23,0.0,1.02362,0.0,0.0,1.0,0.0,6.45,1,0,0,0,0,0,0,0,0,0
10.48,6.67,1.08966,1.0,0.0,4.0,5.71,41.9,1,0,0,1,0,0,0,0,0,0
46.43,0.0,0.18034,0.0,0.0,8.0,3.57,64.29,1,1,0,1,1,0,0,0,0,11
0.7,20.0,2.78999999999999,0.0,0.0,1.0,16.7,0.8,1,0,1,0,0,0,0,0,0,0
1.32,15.89,0.7747,0.7,0.0,4.0,7.28,11.26,1,0,0,1,0,0,0,0,0,0
2.0,12.0,0.8382,0.0,0.0,2.0,13.0,3.0,0,0,0,0,0,0,0,0,0,0
64.0,0.0,0.14,0.0,0.0,0.0,6.3,0.0,1,1,0,0,1,0,0,0,0,7
1.0,0.5,0.02,1.9,0.0,0.0,3.8,3.0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.001651,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1.52,0.0,0.57658,1.5,0.0,1.0,1.52,7.58,0,0,0,0,0,0,0,0,0,0
3.53,0.0,1.34366,0.0,0.0,6.0,8.24,12.94,0,0,0,1,0,0,0,0,0,4
0.3,9.9,0.34544,0.0,0.0,0.0,12.2,1.3,0,0,0,0,0,0,0,0,0,0
0.0,2.35,0.72644,0.0,0.0,0.0,18.82,0.0,0,0,0,0,0,0,0,0,0,0
18.0,0.5,0.0100076,2.2,0.0,1.0,0.5,22.0,0,1,0,0,1,0,0,0,0,0
4.4,2.0,1.53,1.5,0.0,0.0,10.35,81.6,1,0,1,0,0,0,0,0,0,0
12.31,0.0,0.0127,2.2,0.0,0.0,0.31,16.31,0,0,0,0,0,0,0,0,0,0
10.0,5.0,4.74218,13.3,0.0,0.0,13.33,66.67,1,0,1,0,0,0,0,0,0,0
12.0,1.3,0.11,0.1,0.0,0.0,2.8,12.4,0,0,0,0,0,0,0,0,0,0
0.0,1.79,0.86106,0.0,0.0,0.0,23.21,0.0,0,0,0,0,0,0,0,0,0,0
30.0,19.0,0.15,3.2,0.0,1.0,10.0,60.0,1,0,0,0,0,0,0,0,0,0
4.8,0.0,0.6096,2.4,0.0,0.0,2.4,8.0,0,0,0,0,0,0,0,0,0,0
1.56,12.5,1.0922,3.1,0.0,0.0,8.59,21.88,0,0,0,0,0,0,0,0,0,0
23.91,18.48,0.49784,2.2,0.0,12.0,2.17,35.87,1,1,0,1,0,0,0,0,0,0
11.43,4.29,0.16256,7.1,0.0,4.0,10.0,25.71,0,0,0,1,0,0,0,0,0,0
0.0,0.0,0.0,2.1,0.0,0.0,8.33,79.17,0,0,0,0,0,0,0,0,0,0
0.9,2.6,0.18,0.8,0.0,1.0,2.9,9.0,0,0,0,0,0,0,0,0,0,0
3.45,0.0,0.05842,2.3,0.0,0.0,2.3,8.05,0,0,0,0,0,0,0,0,0,0
1.9,11.0,1.3,3.4,0.0,1.0,5.0,19.0,0,0,0,0,0,0,0,0,0,0
0.0,32.14,1.63322,0.0,0.0,1.0,25.0,3.57,1,0,1,0,0,0,0,0,0,3
79.6,0.0,0.02,0.0,0.0,0.0,0.0,79.9,1,1,0,0,1,0,0,0,0,7
0.9,0.0,4.2,0.0,0.0,0.0,29.8,0.0,1,0,1,0,0,0,0,0,0,3
3.57,10.71,1.36144,3.6,0.0,3.0,3.57,14.29,0,0,0,0,0,0,0,0,0,0
3.5,8.0,21.0,0.9,0.0,2.0,2.5,4.5,1,0,1,0,0,0,0,0,0,0
24.7,0.0,1.1,0.0,0.0,0.0,7.1,0.0,1,1,0,0,1,0,0,0,0,7
20.0,36.67,0.127,6.7,0.0,0.0,13.33,40.0,1,0,0,0,0,0,0,0,0,0
9.41,15.29,0.98552,10.6,0.0,2.0,10.59,31.76,0,0,0,0,0,0,0,0,0,0
1.32,0.88,0.80518,0.4,0.0,0.0,0.88,6.17,1,0,0,0,0,0,0,0,0,0
36.84,21.05,0.53594,0.0,0.0,4.0,2.63,65.79,1,1,0,1,0,0,0,0,0,0
1.06,0.7,0.8509,4.9,0.0,2.0,4.93,15.14,0,0,0,0,0,0,0,0,0,0
20.0,1.82,0.04572,10.9,0.0,4.0,9.09,81.82,0,0,0,1,1,0,0,0,0,0
58.5,16.2,0.03,0.0,0.0,0.0,8.2,65.2,1,1,0,0,0,0,0,0,0,0
1.7,9.1,1.3,2.3,0.0,1.0,9.5,22.9,0,0,0,0,0,0,0,0,0,0
0.8,0.5,0.0100076,1.6,0.0,0.0,1.8,17.5,0,0,0,0,0,0,0,0,0,0
1.0,2.5,0.0,3.0,0.0,0.0,5.0,31.0,0,0,0,0,0,0,0,0,0,0
1.19,5.95,0.84582,2.4,0.0,2.0,2.38,26.19,0,0,0,0,0,0,0,0,0,0
0.0,21.43,1.54178,0.0,0.0,1.0,28.57,3.57,1,0,1,0,0,0,0,0,0,3
35.2,7.7,0.0,0.12,0.0,4.0,2.9,35.7,1,1,0,1,0,0,0,0,0,0
3.3,1.7,1.3,0.0,0.0,5.0,23.0,4.1,0,0,0,1,0,0,0,0,0,0
37.5,35.0,0.0,7.5,0.0,0.0,10.0,45.0,1,0,0,0,0,0,0,0,0,0
0.0,4.12,0.0889,1.2,0.0,1.0,9.41,2.35,0,0,0,0,0,0,0,0,0,0
0.0,6.98,1.30048,2.3,0.0,4.0,6.98,44.19,0,0,0,1,0,0,0,0,0,4
7.0,22.0,2.58,2.9,0.0,9.0,7.9,61.0,1,0,1,1,0,0,0,0,0,0
15.4,0.5,0.01,0.7,0.0,0.0,0.5,15.4,0,1,0,0,1,0,0,0,0,0
1.75,0.88,0.37846,3.5,0.0,0.0,8.77,56.14,0,0,0,0,0,0,0,0,0,0
6.32,1.05,1.09728,3.2,0.0,0.0,9.47,54.74,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,8.0,0.0,60.0,0,0,0,1,0,0,0,0,0,4
18.0,11.0,0.14478,1.0,0.0,1.0,4.0,21.0,1,1,0,0,0,0,0,0,0,0
2.99,3.85,0.71628,3.0,0.0,1.0,8.97,32.05,0,0,0,0,0,0,0,0,0,0
0.79,0.79,0.72644,6.3,0.0,0.0,4.76,14.29,0,0,0,0,0,0,0,0,0,0
76.4,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,3
3.0,11.0,1.2,4.0,0.0,0.0,8.0,28.0,0,0,0,0,0,0,0,0,0,0
3.6,6.5,0.01,7.0,0.0,0.0,13.0,64.0,0,0,0,0,0,0,0,0,0,0
13.5,3.0,0.12,0.0,0.0,0.0,3.1,13.6,1,0,0,0,0,0,0,0,0,0
